latitude,longitude,school_name,school_no,gc,sw,enroll2022_21,enroll,dbn,black,hispanic,asian,multi,native_a,white,iep,poverty_no,grades_final_text,address,cic,yrly_cic_16_22,pct_chronic_absent,s_know_mh_re_ag,co_located,school_tag,split_skool,s_rr,school_type,lead_cbo_partner,school_psychologist_providing,provider,pct_temp_housing
40.735361,-73.987064,Gramercy Arts High School,M374,3.0,1.1,483.0,518.0,02M374,156.0,267.0,30.0,6.0,3.0,42.0,94.0,417,"09,10,11,12",40 IRVING PLACE,7.0,"0,2,3,0,0,2,0",63.0,81.0,M460,District,,65.58704453441295,High school,,0.0,,5.37848622
40.72463,-74.005058,NYC iSchool,M376,3.0,1.2,489.0,466.0,02M376,60.0,150.0,38.0,12.0,3.0,178.0,111.0,227,"09,10,11,12",131 AVENUE OF THE AMERICAS,1.0,"0,0,0,1,0,0,0",32.6,93.0,M615,District,,89.41684665226782,High school,,0.0,,3.62473354
40.743407,-74.00254,Manhattan Business Academy,M392,2.0,0.2,404.0,402.0,02M392,113.0,243.0,19.0,1.0,4.0,18.0,89.0,357,"09,10,11,12",351 WEST  18 STREET,5.0,"1,0,1,0,0,0,3",76.5,79.0,M440,District,,69.68911917098445,High school,,0.0,Hudson Guild,13.20293397
40.763655,-73.990318,Business Of Sports School,M393,1.0,2.1,447.0,457.0,02M393,146.0,287.0,6.0,4.0,5.0,8.0,102.0,373,"09,10,11,12",439 WEST 49TH STREET,0.0,"0,0,0,0,0,0,0",63.1,82.0,M625,District,,28.34467120181406,High school,,0.0,,13.84615451
40.716231,-73.993607,Emma Lazarus High School,M394,1.0,1.0,246.0,275.0,02M394,49.0,120.0,91.0,0.0,1.0,14.0,2.0,235,"09,10,11,12",100 HESTER STREET,1.0,"0,0,0,1,0,0,0",,90.0,M131,Transfer,,88.75502008032129,High school,,0.0,,21.61383331
40.711321,-74.005473,Spruce Street School,M397,1.0,1.4,492.0,446.0,02M397,21.0,70.0,93.0,49.0,2.0,209.0,91.0,102,"0K,01,02,03,04,05,06,07,08",12 SPRUCE STREET,0.0,"0,0,0,0,0,0,0",19.7,84.0,M971,District,,79.08496732026144,K-8,,0.0,,2.4830699000000003
40.735361,-73.987064,The High School For Language And Diplomacy,M399,1.0,1.1,239.0,212.0,02M399,38.0,127.0,26.0,2.0,1.0,15.0,40.0,156,"09,10,11,12",40 IRVING PLACE,2.0,"0,0,1,1,0,0,0",63.8,91.0,M460,District,,45.45454545454545,High school,,0.0,,11.42857149
40.767848,-73.98861,High School for Environmental Studies,M400,6.0,1.2,1185.0,1098.0,02M400,140.0,660.0,130.0,16.0,11.0,122.0,194.0,834,"09,10,11,12",444 WEST 56 STREET,27.0,"1,7,7,4,0,0,8",57.5,86.0,M834,District,,39.34883720930232,High school,,0.0,Jewish Board for Children and Family Services (JBFCS),6.07175715
40.732665,-73.98259,Institute for Collaborative Education,M407,0.0,2.0,496.0,493.0,02M407,111.0,105.0,36.0,23.0,3.0,209.0,107.0,144,"06,07,08,09,10,11,12",345 EAST  15TH STREET,3.0,"0,0,2,1,0,0,0",18.9,,M475,District,,0.6224066390041494,Secondary School,,0.0,,3.03643718
40.761327,-73.988665,Professional Performing Arts High School,M408,1.0,1.2,563.0,552.0,02M408,102.0,129.0,38.0,25.0,3.0,228.0,111.0,177,"06,07,08,09,10,11,12",328 WEST  48 STREET,2.0,"0,0,1,0,0,0,1",33.2,77.0,M017,District,,37.07865168539326,Secondary School,,0.0,,4.34027761
40.741888,-73.985723,Baruch College Campus High School,M411,4.0,1.2,492.0,480.0,02M411,27.0,92.0,153.0,14.0,2.0,182.0,81.0,213,"09,10,11,12",55 EAST  25 STREET,11.0,"0,1,4,4,0,0,2",17.6,84.0,,District,,72.29166666666667,High school,,0.0,,
40.742512,-74.002222,N.Y.C. Lab School for Collaborative Studies,M412,2.6,1.1,483.0,484.0,02M412,15.0,60.0,115.0,31.0,1.0,246.0,109.0,176,"09,10,11,12",333 WEST  17 STREET,0.0,"0,0,0,0,0,0,0",43.4,90.0,M070,District,,78.63070539419087,High school,,0.0,,1.42857144
40.739121,-73.985323,School of the Future High School,M413,4.0,1.4,735.0,727.0,02M413,87.0,135.0,134.0,52.0,5.0,313.0,177.0,279,"06,07,08,09,10,11,12",127 EAST  22 STREET,3.0,"0,0,0,3,0,0,0",17.3,75.0,,District,,51.61744022503516,Secondary School,,0.0,,1.7980637000000002
40.742512,-74.002222,N.Y.C. Museum School,M414,2.0,1.1,443.0,497.0,02M414,47.0,119.0,109.0,15.0,5.0,182.0,96.0,223,"09,10,11,12",333 WEST  17 STREET,0.0,"0,0,0,0,0,0,0",20.6,87.0,M070,District,,85.91836734693878,High school,,0.0,,2.6369167499999997
40.770288,-73.953276,Eleanor Roosevelt High School,M416,3.0,1.2,546.0,539.0,02M416,25.0,62.0,109.0,12.0,5.0,296.0,82.0,163,"09,10,11,12",411 EAST 76 STREET,1.0,"0,0,0,0,0,0,1",14.8,88.0,,District,,87.15083798882681,High school,,0.0,,
40.704697,-74.011202,Millennium High School,M418,4.8,1.4,698.0,649.0,02M418,17.0,85.0,326.0,15.0,1.0,183.0,97.0,311,"09,10,11,12",75 BROAD STREET,2.0,"0,1,0,0,0,0,1",18.0,92.0,,District,,70.96273291925466,High school,,0.0,,4.6439629
40.743407,-74.00254,Landmark High School,M419,2.0,1.2,368.0,354.0,02M419,96.0,217.0,6.0,2.0,5.0,19.0,89.0,299,"09,10,11,12",351 WEST  18 STREET,1.0,"0,1,0,0,0,0,0",84.6,83.0,M440,District,,51.45348837209303,High school,,0.0,Hudson Guild,9.51008648
40.732665,-73.98259,High School for Health Professions and Human Services,M420,6.8,1.2,1780.0,1706.0,02M420,249.0,884.0,370.0,7.0,16.0,151.0,260.0,"1,309","09,10,11,12",345 EAST  15TH STREET,6.0,"1,2,0,2,1,0,0",38.5,82.0,M475,District,,93.25301204819276,High school,,0.0,,6.8842731399999995
40.743407,-74.00254,Quest to Learn,M422,3.0,1.2,609.0,569.0,02M422,144.0,244.0,54.0,19.0,3.0,100.0,184.0,380,"06,07,08,09,10,11,12",351 WEST  18 STREET,6.0,"0,5,1,0,0,0,0",50.2,82.0,M440,District,,61.96660482374769,Secondary School,Inspiring Minds,0.0,Hudson Guild,11.03074178
40.708971,-74.012465,Leadership and Public Service High School,M425,2.0,1.2,298.0,283.0,02M425,64.0,179.0,18.0,4.0,3.0,9.0,44.0,246,"09,10,11,12",90 TRINITY PLACE,9.0,"1,2,4,0,0,0,2",72.7,92.0,,District,,80.65693430656934,High school,,0.0,,8.39416087
40.74651,-73.98107,Manhattan Academy For Arts & Language,M427,2.0,1.1,188.0,194.0,02M427,15.0,167.0,4.0,0.0,1.0,5.0,16.0,Above 95,"09,10,11,12",111 EAST  33RD STREET,5.0,"1,2,0,1,0,0,1",54.7,88.0,M620,District,,61.13989637305699,High school,,0.0,,31.3901335
40.74651,-73.98107,Murray Hill Academy,M432,1.0,1.1,266.0,247.0,02M432,65.0,118.0,28.0,1.0,5.0,20.0,59.0,202,"09,10,11,12",111 EAST  33RD STREET,9.0,"0,2,1,3,0,1,2",,93.0,M620,Transfer,,63.48547717842323,High school,,0.0,,11.02040783
40.743407,-74.00254,Hudson High School of Learning Technologies,M437,2.0,1.3,367.0,307.0,02M437,82.0,193.0,19.0,0.0,1.0,9.0,74.0,257,"09,10,11,12",351 WEST  18 STREET,9.0,"2,3,1,1,1,0,1",63.0,83.0,M440,District,,2.061855670103093,High school,,0.0,Hudson Guild,14.42622989
40.735361,-73.987064,International High School at Union Square,M438,2.0,2.1,307.0,324.0,02M438,56.0,207.0,40.0,0.0,0.0,20.0,7.0,253,"09,10,11,12",40 IRVING PLACE,2.0,"1,0,1,0,0,0,0",48.5,96.0,M460,District,,70.09646302250803,High school,,0.0,,29.90936637
40.741963,-73.991966,Manhattan Village Academy,M439,2.0,1.0,461.0,421.0,02M439,59.0,242.0,64.0,1.0,3.0,42.0,81.0,284,"09,10,11,12",43 WEST  22 STREET,1.0,"0,1,0,0,0,0,0",28.3,90.0,,District,,80.96385542168674,High school,,0.0,,4.67706025
40.738521,-73.989481,"Ballet Tech, NYC Public School for Dance",M442,1.0,1.0,142.0,128.0,02M442,21.0,23.0,27.0,13.0,2.0,42.0,7.0,57,"04,05,06,07,08",890 BROADWAY,0.0,"0,0,0,0,0,0,0",13.1,87.0,,District,,95.16129032258064,K-8,,0.0,,
40.765638,-73.959777,Vanguard High School,M449,1.0,1.2,428.0,429.0,02M449,110.0,268.0,18.0,5.0,2.0,25.0,90.0,309,"09,10,11,12",317 EAST  67 STREET,1.0,"0,0,1,0,0,0,0",75.6,88.0,M480,District,,51.47058823529412,High school,,0.0,,7.36342072
40.765638,-73.959777,Manhattan International High School,M459,2.0,1.2,298.0,314.0,02M459,71.0,148.0,46.0,2.0,1.0,46.0,6.0,190,"09,10,11,12",317 EAST  67 STREET,,,43.7,94.0,M480,District,,56.25,High school,,0.0,,14.28571492
40.718025,-74.013921,Stuyvesant High School,M475,15.0,1.0,3342.0,3319.0,02M475,53.0,125.0,2395.0,122.0,25.0,598.0,30.0,"1,523","09,10,11,12",345 CHAMBERS STREET,68.0,"6,26,10,10,5,6,5",10.5,87.0,M477,District,,84.49214026602176,High school,,0.0,Jewish Board for Children and Family Services (JBFCS),1.5361446
40.70927,-74.012328,High School of Economics and Finance,M489,3.0,1.2,737.0,714.0,02M489,128.0,347.0,161.0,5.0,7.0,58.0,125.0,576,"09,10,11,12",100 TRINITY PLACE,8.0,"0,3,2,2,0,0,1",48.5,74.0,,District,,68.78612716763006,High school,,0.0,,8.83534104
40.74651,-73.98107,Unity Center for Urban Technologies,M500,1.0,1.1,314.0,313.0,02M500,61.0,188.0,40.0,3.0,4.0,14.0,62.0,272,"09,10,11,12",111 EAST  33RD STREET,3.0,"0,1,2,0,0,0,0",60.8,100.0,M620,District,,90.55374592833876,High school,,0.0,,9.740259499999999
40.763655,-73.990318,Urban Assembly Gateway School for Technology,M507,4.0,1.1,456.0,452.0,02M507,99.0,275.0,19.0,1.0,8.0,45.0,119.0,283,"09,10,11,12",439 WEST 49TH STREET,2.0,"0,1,0,1,0,0,0",47.5,92.0,M625,District,,89.79591836734694,High school,,0.0,,7.74336308
40.765638,-73.959777,Talent Unlimited High School,M519,3.0,0.2,523.0,486.0,02M519,113.0,230.0,20.0,11.0,5.0,77.0,74.0,277,"09,10,11,12",317 EAST  67 STREET,1.0,"0,0,0,0,0,1,0",58.7,82.0,M480,District,,69.39203354297693,High school,,0.0,,3.3264033499999996
40.711441,-74.000851,Murry Bergtraum High School for Business Careers,M520,1.0,0.1,130.0,129.0,02M520,61.0,42.0,17.0,1.0,3.0,4.0,18.0,107,"09,10,11,12",411 PEARL STREET,16.0,"1,0,3,4,1,0,7",67.9,87.0,M520,District,,76.72413793103449,High school,,0.0,Association to Benefit Children,10.7438013
40.780652,-73.947856,P.S. 527 - East Side School for Social Action,M527,1.0,1.0,458.0,436.0,02M527,24.0,62.0,75.0,56.0,1.0,217.0,91.0,80,"0K,01,02,03,04,05",323 EAST 91 STREET,2.0,"0,0,0,0,0,0,2",14.7,,,District,,,Elementary,,0.0,,2.4282561599999997
40.757626,-73.98346,Jacqueline Kennedy Onassis High School,M529,2.0,0.0,196.0,196.0,02M529,45.0,126.0,10.0,1.0,3.0,9.0,47.0,152,"09,10,11,12",120 WEST  46 STREET,5.0,"0,1,1,3,0,0,0",55.1,87.0,,District,,64.3979057591623,High school,,0.0,,12.3222746
40.756089,-73.984381,Repertory Company High School for Theatre Arts,M531,2.0,1.0,240.0,234.0,02M531,67.0,94.0,5.0,4.0,1.0,55.0,55.0,152,"09,10,11,12",123 WEST  43 STREET,0.0,"0,0,0,0,0,0,0",42.6,73.0,,District,,69.95708154506438,High school,,0.0,,5.95744699
40.735361,-73.987064,Union Square Academy for Health Sciences,M533,3.0,1.1,423.0,436.0,02M533,71.0,272.0,51.0,1.0,7.0,28.0,70.0,361,"09,10,11,12",40 IRVING PLACE,2.0,"0,1,0,0,1,0,0",60.7,87.0,M460,District,,63.55140186915887,High school,,0.0,,9.23787504
40.736416,-73.995731,Harvest Collegiate High School,M534,0.0,3.4,452.0,432.0,02M534,89.0,248.0,21.0,3.0,3.0,53.0,96.0,305,"09,10,11,12",34 WEST  14 STREET,1.0,"0,0,0,0,0,0,1",87.4,86.0,,District,,39.47368421052632,High school,,0.0,,8.08314085
40.765474,-73.9927,Manhattan Bridges High School,M542,3.0,1.0,514.0,485.0,02M542,2.0,481.0,0.0,1.0,0.0,0.0,55.0,409,"09,10,11,12",525 WEST  50TH STREET,0.0,"0,0,0,0,0,0,0",44.4,86.0,M535,District,,73.26315789473684,High school,,0.0,,19.87577677
40.717329,-73.989329,New Design High School,M543,0.0,2.1,511.0,490.0,02M543,149.0,290.0,29.0,3.0,1.0,14.0,120.0,405,"09,10,11,12",350 GRAND STREET,2.0,"0,0,1,0,1,0,0",62.4,94.0,M445,District,,47.4025974025974,High school,,0.0,,10.612244899999999
40.767848,-73.98861,Independence High School,M544,2.0,1.0,315.0,360.0,02M544,116.0,213.0,13.0,0.0,6.0,12.0,131.0,311,"09,10,11,12",850 10TH AVENUE,7.0,"0,1,1,3,0,1,1",,,M834,Transfer,,0.6557377049180327,High school,GLOBAL KIDS INC,0.0,Jewish Board for Children and Family Services (JBFCS),14.32664692
40.717329,-73.989329,High School for Dual Language and Asian Studies,M545,2.0,1.1,403.0,373.0,02M545,4.0,9.0,343.0,2.0,1.0,11.0,19.0,316,"09,10,11,12",350 GRAND STREET,,,10.6,91.0,M445,District,,24.18478260869565,High school,,0.0,,12.29946539
40.735361,-73.987064,Academy for Software Engineering,M546,2.0,1.1,447.0,434.0,02M546,108.0,219.0,56.0,3.0,6.0,34.0,102.0,319,"09,10,11,12",40 IRVING PLACE,1.0,"0,0,0,0,0,0,1",54.3,86.0,M460,District,,69.24882629107981,High school,,0.0,,9.395973380000001
40.74182,-74.000238,Liberty High School Academy for Newcomers,M550,2.0,0.2,375.0,352.0,02M550,122.0,188.0,13.0,0.0,1.0,28.0,6.0,276,"09,10,11,12",250 WEST  18 STREET,,,,89.0,,Transfer,,54.81927710843374,High school,,0.0,,36.82092428
40.689493,-74.018941,Urban Assembly New York Harbor School,M551,3.0,1.0,513.0,522.0,02M551,89.0,224.0,33.0,19.0,4.0,127.0,127.0,309,"09,10,11,12","10 SOUTH STREET, SLIP 7",5.0,"2,0,0,0,0,0,3",48.9,87.0,,District,,46.653543307086615,High school,,0.0,,5.30451871
40.729052,-74.006155,High School M560 - City As School,M560,1.0,4.0,554.0,487.0,02M560,144.0,226.0,10.0,29.0,7.0,71.0,169.0,340,"09,10,11,12",16 CLARKSON STREET,24.0,"1,3,2,5,0,6,7",,96.0,M641,Transfer,,6.683804627249357,High school,,0.0,,8.76623392
40.765638,-73.959777,Urban Academy Laboratory High School,M565,1.0,1.3,144.0,149.0,02M565,40.0,48.0,6.0,5.0,1.0,49.0,35.0,78,"09,10,11,12",317 EAST  67 STREET,,,,90.0,M480,Transfer,,73.61111111111111,High school,,0.0,,8.78378376
40.747425,-73.990562,Satellite Academy High School,M570,0.0,2.0,227.0,171.0,02M570,52.0,107.0,3.0,2.0,5.0,2.0,39.0,146,"09,10,11,12",120 WEST  30 STREET,14.0,"5,2,4,3,0,0,0",,96.0,,Transfer,,17.880794701986755,High school,,0.0,,12.12121248
40.732699,-73.984333,Manhattan Comprehensive Night and Day High School,M575,5.0,1.0,766.0,714.0,02M575,221.0,389.0,69.0,5.0,7.0,23.0,60.0,575,"09,10,11,12",240 2 AVENUE,3.0,"0,2,0,0,0,0,1",,92.0,,Transfer,,35.9724612736661,High school,Comprehensive Development Inc.,0.0,,8.98587927
40.705688,-74.013303,Richard R. Green High School of Teaching,M580,1.0,0.3,287.0,288.0,02M580,76.0,148.0,35.0,5.0,2.0,18.0,52.0,217,"09,10,11,12",7 BEAVER STREET,4.0,"0,1,0,2,0,0,1",43.9,89.0,M282,District,,75.81227436823104,High school,The Leadership Program,0.0,,6.840390709999999
40.729661,-73.992343,Harvey Milk High School,M586,1.0,1.0,59.0,60.0,02M586,16.0,35.0,1.0,1.0,2.0,5.0,18.0,48,"09,10,11,12",2-10 ASTOR PLACE,64.0,"5,12,16,8,6,2,15",,93.0,M807,Transfer,,63.26530612244898,High school,,0.0,,16.901408139999997
40.745677,-73.996354,The High School of Fashion Industries,M600,9.0,2.4,1667.0,1705.0,02M600,525.0,973.0,66.0,11.0,15.0,85.0,353.0,"1,351","09,10,11,12",225 WEST  24 STREET,46.0,"4,3,8,8,6,3,14",57.6,90.0,,District,,86.00723763570566,High school,,0.0,,9.0307042
40.743407,-74.00254,Humanities Preparatory Academy,M605,1.0,2.2,261.0,261.0,02M605,42.0,151.0,26.0,5.0,1.0,30.0,54.0,184,"09,10,11,12",351 WEST  18 STREET,14.0,"1,3,3,4,2,0,1",,89.0,M440,Transfer,,61.71875,High school,,0.0,Hudson Guild,8.88030902
40.72463,-74.005058,Chelsea Career and Technical Education High School,M615,3.0,0.4,458.0,440.0,02M615,100.0,241.0,64.0,2.0,5.0,17.0,122.0,365,"09,10,11,12",131 AVENUE OF THE AMERICAS,5.0,"0,1,0,2,0,1,1",67.4,86.0,M615,District,,74.04761904761905,High school,,0.0,,5.94965667
40.759248,-73.967204,Art and Design High School,M630,5.0,1.6,1507.0,1510.0,02M630,202.0,637.0,156.0,67.0,9.0,366.0,338.0,826,"09,10,11,12",231-249 EAST 56 STREET,67.0,"1,8,13,17,6,10,12",49.4,83.0,M488,District,,47.98115746971736,High school,,0.0,,3.514589
40.783286,-73.945933,The High School for Climate Justice,M655,4.0,1.0,352.0,332.0,02M655,77.0,192.0,32.0,3.0,5.0,22.0,91.0,276,"09,10,11,12",320 EAST  96 STREET,7.0,"0,2,1,3,0,1,0",61.9,86.0,M645,District,,75.39936102236422,Secondary School,,0.0,,15.51724076
40.705688,-74.013303,Lower Manhattan Community Middle School,M896,2.0,1.0,378.0,348.0,02M896,36.0,59.0,111.0,21.0,2.0,117.0,94.0,158,"06,07,08",26 BROADWAY,3.0,"1,1,1,0,0,0,0",13.6,87.0,M282,District,,92.37536656891496,Junior High-Intermediate-Middle,,0.0,,2.79329605
40.76588,-73.989776,City Knoll Middle School,M933,1.0,0.0,129.0,116.0,02M933,24.0,71.0,7.0,0.0,1.0,13.0,43.0,100,"06,07,08",440 WEST  53 STREET,5.0,"0,0,3,2,0,0,0",72.7,78.0,M111,District,,96.46017699115043,Junior High-Intermediate-Middle,CENTER FOR EDUCATIONAL INNOVATION,0.0,Jewish Board for Children and Family Services (JBFCS),20.149253310000002
40.785234,-73.974256,P.S. 009 Sarah Anderson,M009,1.0,1.3,514.0,469.0,03M009,17.0,84.0,45.0,40.0,1.0,280.0,68.0,96,"PK,0K,01,02,03,04,05",100 WEST  84 STREET,,,13.9,,M009,District,,,Elementary,,0.0,,4.5738045099999995
40.8007,-73.96327,J.H.S. 054 Booker T. Washington,M054,3.0,1.4,828.0,766.0,03M054,76.0,165.0,89.0,44.0,7.0,373.0,163.0,224,"06,07,08",103 WEST 107 STREET,1.0,"0,1,0,0,0,0,0",18.2,78.0,,District,,22.63648468708389,Junior High-Intermediate-Middle,,0.0,,3.2383419599999996
40.795109,-73.973996,P.S. 075 Emily Dickinson,M075,2.0,0.7,479.0,432.0,03M075,76.0,229.0,10.0,18.0,4.0,90.0,196.0,278,"0K,01,02,03,04,05",735 WEST END AVENUE,,,36.8,,M075,District,,,Elementary,,0.0,,13.95348907
40.806534,-73.951451,P.S. 076 A. Philip Randolph,M076,1.0,1.4,303.0,295.0,03M076,222.0,51.0,3.0,2.0,4.0,13.0,63.0,Above 95,"PK,0K,01,02,03,04,05,06,07,08",220 WEST 121 STREET,1.0,"0,1,0,0,0,0,0",60.4,96.0,M076,District,,69.52380952380952,K-8,,0.0,,22.32415974
40.789479,-73.968419,P.S. 084 Lillian Weber,M084,1.0,0.2,609.0,573.0,03M084,55.0,168.0,27.0,25.0,2.0,296.0,100.0,179,"PK,0K,01,02,03,04,05",32 WEST  92 STREET,9.0,"1,5,1,1,0,0,1",27.3,,,District,,,Elementary,,0.0,Metropolitan Center for Mental Health,4.73083183
40.78171,-73.97802,P.S. 087 William Sherman,M087,0.0,1.0,705.0,627.0,03M087,18.0,106.0,56.0,65.0,0.0,373.0,97.0,67,"PK,0K,01,02,03,04,05",160 WEST  78 STREET,,,20.0,,,District,,,Elementary,,0.0,,
40.799098,-73.965611,"P.S. 145, The Bloomingdale School",M145,1.0,2.3,393.0,378.0,03M145,79.0,181.0,4.0,7.0,0.0,106.0,89.0,262,"PK,0K,01,02,03,04,05",150 WEST 105 STREET,8.0,"1,2,4,1,0,0,0",69.0,,M145,District,,,Elementary,,0.0,New York Presbyterian Hospital,9.62962955
40.802649,-73.948088,P.S. 149 Sojourner Truth,M149,2.0,0.4,203.0,273.0,03M149,151.0,98.0,11.0,1.0,1.0,11.0,68.0,254,"PK,0K,01,02,03,04,05,06,07,08",41 WEST 117 STREET,9.0,"4,4,0,1,0,0,0",68.0,,M149,District,,1.0,K-8,"Creative Connections, LLC",0.0,NY Foundling,22.033898530000002
40.795163,-73.96847,P.S. 163 Alfred E. Smith,M163,1.0,0.4,488.0,412.0,03M163,62.0,210.0,21.0,25.0,0.0,93.0,80.0,218,"PK,0K,01,02,03,04,05",163 WEST  97 STREET,7.0,"1,2,4,0,0,0,0",39.1,,,District,,,Elementary,,0.0,Metropolitan Center for Mental Health,8.68544579
40.802653,-73.965949,P.S. 165 Robert E. Simon,M165,1.0,1.4,381.0,352.0,03M165,61.0,179.0,27.0,7.0,0.0,78.0,65.0,217,"PK,0K,01,02,03,04,05,06,07,08",234 WEST 109 STREET,14.0,"1,7,1,4,0,0,1",39.1,,M165,District,,,K-8,YANY,0.0,Association to Benefit Children,17.10526347
40.788925,-73.972557,P.S. 166 The Richard Rodgers School of The Arts and Technology,M166,1.0,1.6,604.0,588.0,03M166,25.0,80.0,94.0,62.0,1.0,319.0,65.0,87,"PK,0K,01,02,03,04,05",132 WEST  89 STREET,2.0,"0,0,0,1,1,0,0",18.0,,,District,,,Elementary,,0.0,,2.67558526
40.80757,-73.955861,P.S. 180 Hugo Newman,M180,1.0,1.4,435.0,397.0,03M180,194.0,124.0,13.0,8.0,0.0,55.0,87.0,287,"PK,0K,01,02,03,04,05,06,07,08",370 WEST 120TH STREET,,,49.6,76.0,,District,,98.9795918367347,K-8,,0.0,,16.46489054
40.798461,-73.950146,The Locke School of Arts and Engineering,M185,1.0,0.2,321.0,281.0,03M185,122.0,92.0,8.0,13.0,2.0,44.0,67.0,213,"PK,0K,01,02",20 WEST 112 STREET,8.0,"0,0,1,5,1,0,1",61.1,,M185,District,,,Elementary,,0.0,Northside,9.00000036
40.7722,-73.990902,The Riverside School for Makers and Artists,M191,2.0,0.6,521.0,508.0,03M191,170.0,243.0,35.0,4.0,3.0,52.0,135.0,387,"0K,01,02,03,04,05,06,07,08,SE",300 WEST 61ST STREET,3.0,"0,1,1,1,0,0,0",63.8,65.0,,District,,39.416058394160586,K-8,no_cbo,0.0,,14.22845721
40.777603,-73.984423,P.S. 199 Jessie Isador Straus,M199,1.0,0.8,621.0,546.0,03M199,30.0,50.0,105.0,38.0,2.0,320.0,101.0,85,"0K,01,02,03,04,05",270 WEST  70 STREET,1.0,"0,0,1,0,0,0,0",16.5,,,District,,,Elementary,,0.0,,1.76056344
40.801573,-73.955583,STEM Institute of Manhattan,M241,1.0,1.2,102.0,114.0,03M241,57.0,37.0,8.0,2.0,0.0,10.0,33.0,99,"0K,01,02,03,04,05",240 WEST 113 STREET,24.0,"0,5,8,6,2,0,3",53.8,,M113,District,,,Elementary,cs_director,0.0,,11.90476194
40.806055,-73.948385,P.S. 242 - The Young Diplomats Magnet Academy,M242,1.0,1.2,144.0,131.0,03M242,81.0,38.0,2.0,4.0,1.0,5.0,31.0,113,"0K,01,02,03,04,05",134 WEST 122 STREET,7.0,"0,5,2,0,0,0,0",71.0,,M144,District,,,Elementary,,0.0,,19.11764741
40.785234,-73.974256,M.S. 243 Center School,M243,0.4,1.3,255.0,251.0,03M243,34.0,45.0,16.0,13.0,0.0,139.0,57.0,52,"05,06,07,08",100 WEST  84 STREET,,,10.5,74.0,M009,District,,90.3061224489796,Junior High-Intermediate-Middle,,0.0,,
40.780536,-73.977602,M.S. M245 The Computer School,M245,1.0,1.1,389.0,364.0,03M245,36.0,110.0,13.0,29.0,1.0,170.0,81.0,117,"06,07,08",100 WEST  77 STREET,,,15.1,80.0,M044,District,,87.60330578512396,Junior High-Intermediate-Middle,,0.0,,3.49462368
40.780536,-73.977602,M.S. M247 Dual Language Middle School,M247,1.0,1.2,230.0,207.0,03M247,2.0,194.0,1.0,1.0,0.0,9.0,50.0,178,"06,07,08",100 WEST  77 STREET,,,28.4,86.0,M044,District,,84.72906403940887,Junior High-Intermediate-Middle,,0.0,,16.74418598
40.795109,-73.973996,M.S. 250 West Side Collaborative Middle School,M250,1.0,1.3,110.0,95.0,03M250,31.0,56.0,1.0,2.0,0.0,5.0,40.0,80,"06,07,08",735 WEST END AVENUE,0.0,"0,0,0,0,0,0,0",67.3,83.0,M075,District,,73.91304347826086,Junior High-Intermediate-Middle,,0.0,,13.40206116
40.791395,-73.971011,Lafayette Academy,M256,2.0,0.3,178.0,158.0,03M256,37.0,45.0,4.0,6.0,0.0,65.0,30.0,91,"06,07,08",154 WEST  93 STREET,1.0,"0,0,1,0,0,0,0",40.4,90.0,M118,District,,87.33333333333333,Junior High-Intermediate-Middle,,0.0,Association to Benefit Children,8.176101
40.791395,-73.971011,Community Action School - MS 258,M258,1.0,1.1,229.0,175.0,03M258,59.0,81.0,8.0,3.0,0.0,24.0,58.0,143,"06,07,08",154 WEST  93 STREET,,,57.8,89.0,M118,District,,69.87179487179486,Junior High-Intermediate-Middle,"Replications, Inc.",0.0,Association to Benefit Children,15.7303378
40.772608,-73.988338,West End Secondary School,M291,3.5,0.0,603.0,720.0,03M291,63.0,156.0,64.0,27.0,1.0,400.0,141.0,178,"06,07,08,09,10,11,12",227-243 WEST 61ST STREET,0.0,"0,0,0,0,0,0,0",26.3,74.0,,District,,71.93229901269393,Secondary School,,0.0,,4.52830195
40.774891,-73.985608,The Maxine Greene HS for Imaginative Inquiry,M299,0.0,1.1,198.0,115.0,03M299,42.0,64.0,4.0,1.0,0.0,4.0,29.0,104,"09,10,11,12",122 AMSTERDAM AVENUE,9.0,"2,1,2,2,2,0,0",74.6,89.0,M490,District,,70.27027027027027,High school,,0.0,,10.76923087
40.774891,-73.985608,"Urban Assembly School for Media Studies, The",M307,3.0,1.1,372.0,369.0,03M307,116.0,224.0,7.0,1.0,3.0,12.0,72.0,297,"09,10,11,12",122 AMSTERDAM AVENUE,13.0,"2,4,1,2,0,0,4",76.3,90.0,M490,District,,88.45070422535211,High school,,0.0,,13.17204237
40.791395,-73.971011,P.S. 333 Manhattan School for Children,M333,0.0,2.1,579.0,502.0,03M333,72.0,112.0,37.0,34.0,3.0,241.0,138.0,149,"0K,01,02,03,04,05,06,07,08",154 WEST  93 STREET,0.0,"0,0,0,0,0,0,0",32.2,68.0,M118,District,,90.3448275862069,K-8,,0.0,Association to Benefit Children,1.57170929
40.780536,-73.977602,The Anderson School,M334,1.0,1.1,517.0,511.0,03M334,14.0,40.0,164.0,64.0,0.0,229.0,51.0,62,"0K,01,02,03,04,05,06,07,08",100 WEST  77 STREET,0.0,"0,0,0,0,0,0,0",10.0,72.0,M044,District,,100.0,K-8,,0.0,,
